Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9670,1,1,141.0,1,2,1,2,4,0.9710149182289712,1,0,0,1,1,0,20,0,0,5,5,5,0.4065683633570283,0,0,5,6,4,0.8218866973886797,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
2,39,1,9500,1,19,133.1,1,19,19,4,4,-1.8982598699812623,0,0,0,1,1,0,33,0,0,7,7,5,0.501707765062753,0,0,7,9,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,17,5,9773,1,1,146.0,1,1,37,5,5,1.3940038304958362,1,0,0,1,1,0,19,0,0,6,7,6,0.6616522664810727,0,0,6,8,6,0.6537033307531912,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9130,1,19,133.1,1,34,34,99,99,-1.96875802202574,0,0,0,1,1,0,31,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,44,1,9119,1,39,160.0,1,3,38,2,3,2.331629252687388,0,0,1,0,1,0,24,0,2,6,6,2,1.1097726368341232,0,2,7,7,2,1.1102010401923745,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,44,1,9119,1,39,130.0,1,19,3,3,4,0.21668469135306273,0,0,1,0,1,0,23,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,39,1,9991,0,1,160.0,1,1,3,1,2,0.21668469135306273,0,0,0,0,1,1,26,0,0,5,12,3,0.006707109811229211,0,0,5,11,3,0.08508337689034876,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,43,1,9070,1,2,140.0,1,37,37,6,6,0.9216662117978377,1,0,0,1,1,0,38,0,14,18,18,18,0.7995354573589344,0,13,18,18,18,0.8218866973886797,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,6,9119,1,1,126.0,1,19,19,7,3,-0.7279905460429362,1,0,0,1,1,1,20,0,0,5,6,5,0.696123064200538,0,0,5,7,5,0.6873400040802891,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,5,9119,1,1,118.0,1,1,19,9,9,-0.45304775306947354,1,0,0,1,1,0,20,0,0,5,10,3,0.5582398733226764,0,0,5,11,5,0.6434063899387734,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,39,1,9085,1,19,133.1,1,3,1,2,5,-1.6867654138478299,0,0,0,1,1,0,25,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,2,9070,1,1,121.0,1,1,19,144,144,-1.0593318606519797,1,0,0,1,1,0,19,0,0,6,9,5,0.28247349156695284,0,0,6,10,4,0.1875951432205513,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9119,1,1,148.0,1,1,38,4,5,1.5350001345847912,0,0,0,1,1,0,18,0,0,5,6,5,1.1097726368341232,0,0,5,8,5,1.1102010401923745,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,43,1,9991,0,12,133.1,1,12,12,9,9,-0.4882968290917123,0,0,0,1,1,0,28,0,7,13,13,7,-0.07208328497612007,0,5,11,13,5,0.0722694060990735,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,2,9119,1,1,140.0,1,19,19,9,9,-0.08645736243819033,1,0,0,1,1,0,18,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9254,1,1,132.0,1,1,38,9,9,-0.48124701388726493,1,0,0,1,1,1,20,0,0,6,7,6,0.6074838700647697,0,0,6,8,6,0.5656072815631732,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9130,1,1,140.0,1,4,3,3,3,0.06158875685521203,0,0,0,1,1,0,18,0,0,6,7,6,0.7552158602910504,0,0,6,9,6,0.8905329694847977,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,3,9147,1,1,112.0,1,1,1,3,3,-1.447071696896606,1,0,0,1,1,0,19,0,0,5,7,5,-0.08981112380327404,0,0,5,6,4,0.053048449912160574,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,42,1,9500,1,1,100.0,1,19,19,9,9,-1.8982598699812623,0,0,1,1,1,0,24,0,0,8,16,2,-0.07946988448743425,1,0,8,16,2,0.004996059444878129,1,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,17,4,9085,1,1,126.0,1,1,3,5,5,-0.21335403611824963,1,0,0,1,1,0,21,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9670,1,1,150.0,1,3,37,4,7,0.886417135775599,0,0,0,1,1,1,20,0,0,6,7,6,0.8684770527978654,0,0,6,6,6,0.8859565513450565,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,44,1,9003,1,39,150.0,1,19,1,9,8,1.6266477322426127,1,0,0,1,1,0,21,0,0,6,12,5,0.6185637693317408,0,0,6,6,5,0.45668852983733305,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
2,1,1,9556,1,1,144.0,1,19,19,193,144,0.9075665813889431,0,0,1,1,1,0,24,0,0,7,7,7,0.33861164785293957,0,0,8,10,7,0.6598814952418417,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9991,0,1,133.1,1,38,37,9,9,1.9368396012383142,0,0,0,1,1,0,27,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,6,9147,1,1,120.0,1,37,38,9,9,-0.805538513291861,1,0,1,0,1,0,19,0,0,5,8,4,0.3858858847253491,0,0,5,9,5,0.053048449912160574,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,39,1,8014,0,1,133.1,1,3,19,4,7,-0.5587949811361898,0,0,0,1,1,0,39,0,3,9,10,9,0.5352593415096988,0,2,7,8,7,0.5610308634234321,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,39,1,33,1,1,133.1,1,19,37,9,9,-1.96875802202574,0,0,0,1,1,0,25,0,0,7,13,2,0.9029478505173306,0,0,7,12,2,0.24525801178129036,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,7,1,171,1,3,130.0,1,1,2,9,2,0.21668469135306273,0,0,0,0,1,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,43,1,9070,1,1,133.0,1,1,2,9,2,0.13208690889969055,0,0,0,1,1,0,19,0,6,12,12,12,0.5237690756032107,0,6,12,12,12,0.5335723545849851,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,18,1,9773,1,1,124.0,1,38,37,9,8,-0.008909395189265472,0,0,0,1,1,1,21,0,0,6,8,5,0.6616522664810727,0,0,6,6,4,0.7257819164541148,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,7,1,9991,0,40,130.0,1,1,3,4,2,0.21668469135306273,0,0,0,1,1,0,27,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,3,9147,1,1,124.0,1,1,1,5,3,-0.7209407308384879,1,0,0,1,1,0,19,0,0,5,6,0,-2.1994239442345584,0,0,5,6,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,17,3,9500,1,1,132.0,1,3,1,2,7,-0.10055699284708602,1,0,0,1,1,0,18,0,0,8,8,7,0.5212083877726225,0,0,8,8,7,0.5632275441305084,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,7,1,9670,1,3,110.0,1,27,37,3,3,-1.1932783495364874,1,0,0,1,1,0,27,0,7,12,12,9,0.3514150870058838,0,6,11,11,6,0.5656072815631732,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,3,9773,1,1,127.0,1,19,38,8,3,0.4775278539176287,1,0,1,1,1,0,18,0,0,6,6,6,0.4892982778837454,0,0,6,7,5,0.30292088034202946,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,1,9130,1,1,130.0,1,2,3,9,1,-0.6574923939984587,0,0,0,1,1,0,19,0,0,5,14,2,0.1790610984085565,2,0,5,8,5,0.22603705559437745,3,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,44,1,9003,1,39,140.0,1,19,38,9,10,0.9216662117978377,0,0,0,1,1,0,19,0,0,6,15,3,0.5410044744629435,0,0,6,9,1,0.3413627927158553,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,1,9003,1,39,150.0,1,19,1,1,1,1.6266477322426127,0,0,0,1,1,0,22,0,0,6,12,3,0.5582398733226764,0,0,6,12,3,0.4855199641177026,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,16,2,9238,1,1,133.0,1,19,38,4,5,0.4775278539176287,1,0,0,1,0,0,18,0,0,6,6,6,0.5927106710421417,0,0,6,6,6,0.37339771969404345,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,16,4,9773,1,1,109.0,1,37,37,9,3,0.7101717556644053,1,0,0,1,0,1,18,0,0,6,7,6,0.42035668244481444,0,0,6,8,5,0.49513044221115926,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,43,1,9147,1,1,133.1,1,4,19,2,1,0.08978801767300243,0,0,0,1,0,0,23,0,7,11,18,11,0.9217501038188574,1,2,6,7,6,0.8218866973886797,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,18,4,171,1,1,133.0,1,1,4,9,5,0.16028616971747994,1,0,1,0,1,0,20,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,3,9773,1,1,134.0,1,2,1,3,3,0.18143561533082397,1,0,0,1,1,0,18,0,0,6,7,6,0.5237690756032107,0,0,6,7,6,0.4695025006286083,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,4,9773,1,1,125.0,1,19,19,9,7,0.18848543053527134,1,0,0,1,1,0,18,0,0,6,6,6,0.4548274801642801,0,0,6,8,6,0.5015374276067969,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,3,9119,1,1,135.0,1,1,19,141,193,-0.36844997061610035,1,0,0,1,1,0,18,0,0,5,7,5,0.24110853430359444,0,0,5,9,3,0.3413627927158553,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,2,9773,1,1,132.0,1,19,1,9,9,1.048562885477898,1,0,0,1,1,0,20,0,0,6,6,6,0.2480026938474875,0,0,6,6,6,0.37339771969404345,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,3,9773,1,1,135.0,1,3,1,2,4,0.20258506094416803,1,0,0,1,1,0,20,0,0,6,6,5,0.44793332062038704,0,0,6,11,3,0.4855199641177026,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9070,1,39,100.0,1,1,1,4,4,-1.4752709577143972,0,0,0,1,1,0,21,0,2,7,7,5,0.24110853430359444,0,5,9,9,5,0.14915323084672547,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,1,171,1,1,144.0,1,19,19,9,4,-0.37549978582054866,0,0,0,1,1,0,22,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,17,1,9119,1,1,125.0,1,19,1,5,4,-0.382549601024996,1,0,0,1,1,0,20,0,0,5,7,5,1.0684076795707649,0,0,5,7,5,0.8356159518079033,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,171,1,1,133.1,1,1,37,9,9,-0.6997912852251448,0,0,1,1,1,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,44,1,9119,1,39,130.0,1,38,19,9,5,0.21668469135306273,1,0,0,1,1,0,19,0,0,5,9,2,0.3858858847253491,0,0,5,10,3,0.2644789679682033,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9670,1,1,117.0,1,1,1,4,4,-0.6504425787940104,1,0,0,1,1,0,20,0,0,6,9,6,0.8340062550783996,0,0,6,7,6,0.6983234076156678,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,44,1,9085,1,39,140.0,1,19,37,5,7,0.9216662117978377,1,0,0,1,1,0,19,0,2,6,10,4,0.3858858847253491,0,1,6,16,2,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1,9119,1,1,132.0,1,1,12,3,3,0.4352289626909426,1,0,0,1,1,0,19,0,0,5,7,3,0.28247349156695284,0,0,6,10,2,0.053048449912160574,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,15,1,9119,1,1,133.1,41,2,2,2,2,-1.8982598699812623,0,0,1,1,1,0,24,1,2,8,8,7,0.5188446759290014,0,1,6,8,6,0.3093278657376671,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,1,9670,1,1,132.0,1,19,1,5,4,-0.5517451659317424,0,0,1,1,1,0,18,0,0,6,6,3,0.42035668244481444,0,0,6,11,4,0.1766117396851725,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9119,1,1,148.0,1,19,19,9,8,0.20258506094416803,0,0,0,0,1,1,18,0,0,5,6,5,0.9029478505173306,0,0,5,6,5,0.7642238288279407,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9238,1,1,133.0,1,19,38,9,7,0.3083322890108843,1,0,1,1,0,0,18,0,0,6,7,5,0.6133931496738209,0,0,6,7,5,0.30292088034202946,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,5,9773,1,1,143.0,1,1,1,7,7,0.6890223100510612,1,0,0,1,0,0,18,0,0,6,6,6,0.3858858847253491,0,0,6,6,6,0.6937469894759266,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9238,1,1,143.0,1,19,37,9,9,-0.05120828641595157,1,0,0,1,0,1,21,0,0,6,7,6,0.5582398733226764,0,0,6,7,6,0.62967713551955,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,15,1,9085,1,1,133.1,41,37,37,9,9,-1.2214776103542786,0,0,0,1,0,0,18,1,0,6,13,4,0.33417968814615095,0,0,6,15,5,0.14915323084672547,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,9500,1,1,141.0,1,1,19,3,3,0.3506311802375704,1,0,0,1,0,1,18,0,0,7,7,7,0.9239257931294627,0,0,8,8,8,1.1102010401923745,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,2,9238,1,1,140.0,1,19,37,9,9,0.9710149182289712,1,0,0,1,0,1,18,0,0,6,6,6,0.5237690756032107,0,0,6,6,6,1.1102010401923745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,18,6,8014,0,1,134.0,1,3,19,2,4,-0.4389481226605778,1,0,0,1,0,0,23,0,0,6,8,4,0.07564870525016021,0,0,6,6,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,2,9147,1,1,118.0,1,3,19,2,4,-0.925385371767473,1,0,0,1,0,0,21,0,0,5,9,3,0.21353189612802181,0,0,5,9,4,0.2933104022485728,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9238,1,1,135.0,1,19,38,7,5,-0.4177986770472348,0,0,0,1,0,0,20,0,0,6,13,1,-0.1311760810666324,0,0,6,13,1,0.5335723545849851,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,1,8014,0,1,119.0,1,34,34,0,0,-1.024082784629741,1,0,0,1,0,0,26,0,4,7,15,7,0.1938342974311845,0,2,6,14,2,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9773,1,1,145.0,1,1,19,4,4,0.28718284339754024,1,0,0,1,0,1,18,0,0,6,6,6,0.3169442892864181,0,0,6,10,5,0.1875951432205513,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,171,1,1,143.0,1,3,37,9,9,1.1120112223179262,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,1,9670,1,1,123.0,1,19,19,9,8,-0.10055699284708602,0,0,0,0,0,1,19,0,0,6,6,6,0.6616522664810727,0,0,6,7,6,0.7806989341310092,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,3,9500,1,1,108.0,1,19,1,9,3,-1.348374284034338,1,0,0,1,0,1,20,0,0,7,10,6,0.35633948668009313,0,0,8,9,7,0.5335723545849851,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,9773,1,1,117.0,1,38,19,7,7,-1.165079088718696,1,0,1,0,0,0,19,0,0,6,7,6,0.3169442892864181,0,0,6,10,2,0.021013522933972392,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,44,1,9238,1,39,140.0,1,37,19,191,102,0.6467234188243751,1,0,1,1,0,0,21,0,3,6,8,3,0.28247349156695284,0,2,6,6,2,0.43746757365042016,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,1,9254,1,1,170.0,1,37,37,4,6,0.8018193533222268,0,0,0,1,0,0,33,0,5,10,14,9,0.3686504858656163,0,5,9,14,7,0.5335723545849851,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,2,9085,1,1,157.0,1,3,38,4,6,1.0838119615001367,0,0,0,1,0,0,18,0,0,5,7,4,0.43759208130454724,0,0,5,6,4,0.4855199641177026,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,42,1,9500,1,6,141.0,1,37,1,9,4,1.2741569720202253,0,0,0,1,0,0,21,0,12,21,33,18,0.8891595314295445,12,12,21,33,18,0.9051775075319693,12,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9773,1,1,125.0,1,3,19,2,3,-0.08645736243819033,1,0,0,1,0,0,19,0,0,6,6,6,0.4892982778837454,0,0,6,7,6,0.2772929387594786,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
4,39,1,9853,1,19,133.1,1,38,19,9,9,-1.3342746536254424,0,0,1,0,0,0,33,0,0,7,7,7,0.4597518798384894,0,0,7,8,6,0.4695025006286083,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
2,1,4,9500,1,1,143.0,1,38,38,5,5,0.12503709369524119,1,0,0,1,0,0,18,0,0,7,10,7,0.7902283419746791,0,0,8,8,8,0.7084830558858932,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9670,1,1,142.0,1,1,19,4,4,0.07568838726410773,0,0,0,1,0,1,18,0,0,6,8,6,0.696123064200538,0,0,6,7,6,0.5884893722618795,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9773,1,1,150.0,1,19,38,4,4,1.3799042000869415,1,0,0,1,0,1,20,0,0,6,6,6,0.5927106710421417,0,0,6,7,6,0.4695025006286083,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,2,9254,1,1,112.0,1,37,37,6,6,-1.46822114250995,1,0,0,0,0,0,20,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,2,8014,0,1,133.1,1,19,1,1,1,-0.6292931331806673,0,0,0,1,0,1,20,0,0,6,6,6,0.21353189612802181,0,0,6,12,5,0.7257819164541148,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9085,1,1,125.0,1,1,37,4,9,-0.6997912852251448,1,0,0,1,0,1,19,0,0,5,6,4,0.28247349156695284,0,0,5,8,5,0.5976422085413617,1,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9238,1,1,121.0,1,38,37,8,8,-0.8125883284963084,1,0,0,1,0,1,19,0,0,6,7,6,0.2233806954764405,0,0,6,6,6,0.3093278657376671,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,3,9238,1,1,133.1,1,41,1,2,3,-0.6997912852251448,1,0,0,1,0,0,21,0,0,6,8,6,0.42035668244481444,0,0,6,7,6,0.42373831923119665,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,9085,1,1,133.1,1,3,3,4,2,1.267107156815778,1,0,0,1,0,0,26,0,0,6,11,3,0.23076729498775467,0,0,6,19,4,0.49513044221115926,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9238,1,1,135.0,1,37,37,8,6,0.0051902352196302294,0,0,0,1,0,0,21,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,4,9500,1,1,132.0,1,19,38,5,5,-0.6292931331806673,1,0,0,1,0,0,18,0,0,8,8,7,0.35043020707104156,0,0,8,8,7,0.4045173630442834,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
5,39,1,9853,1,19,133.1,1,37,37,9,8,-0.6292931331806673,0,0,0,1,0,0,27,0,0,7,14,6,0.21353189612802181,0,0,7,10,1,-0.04305633102240432,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,1,9070,1,1,135.0,1,1,38,3,9,-0.037108656007055874,1,0,0,1,0,1,20,0,5,12,12,12,0.5410044744629435,0,5,12,12,11,0.4811515649843135,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,43,1,9670,1,39,110.0,1,19,3,7,10,-1.1932783495364874,0,0,0,1,0,0,21,0,0,6,8,5,0.2480026938474875,0,0,6,8,4,0.5816247450522675,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,17,1,9556,1,1,133.0,1,38,37,9,9,-0.17810496009601087,1,0,0,1,0,1,18,0,0,7,7,7,0.5513457137787834,0,0,8,8,8,0.9420176735568858,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9085,1,39,140.0,1,1,19,9,9,0.9216662117978377,1,0,0,1,0,0,20,0,1,6,13,6,0.39737615063183757,0,1,6,11,5,0.30292088034202946,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,1,9773,1,1,135.0,1,1,19,4,10,0.17438580012637664,1,0,0,1,0,0,18,0,0,6,6,6,0.4548274801642801,0,0,6,7,6,0.37339771969404345,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,44,1,9238,1,39,140.0,1,1,1,3,5,1.0415130702734487,0,0,0,1,0,1,20,0,3,6,6,6,0.4548274801642801,0,2,6,6,6,0.5015374276067969,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9085,1,1,144.0,1,1,19,4,10,0.36473081064646506,1,0,0,1,0,1,19,0,0,5,10,3,0.42035668244481444,1,0,5,7,3,0.5335723545849851,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,5,9500,1,1,122.0,1,37,3,9,2,-0.7138909156340405,1,0,0,1,0,0,20,0,0,7,8,6,0.5454364341697322,0,0,8,8,7,0.8163949956209904,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9991,0,1,143.0,1,19,37,5,8,0.5691754515754502,0,0,0,1,0,1,20,0,0,5,5,5,0.3652034060936699,0,0,5,6,5,0.5015374276067969,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,44,1,9085,1,39,150.0,1,38,1,5,5,1.6266477322426127,0,0,0,1,0,0,20,0,0,5,10,2,0.7995354573589344,1,0,5,7,4,0.19720562131400793,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,1,3,9238,1,1,124.0,1,19,1,7,10,-0.7702894372696223,1,0,1,1,0,0,19,0,0,6,7,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,1,9773,1,1,156.0,1,3,3,123,122,1.9791384924650002,0,0,0,1,0,0,18,0,0,6,7,6,0.7552158602910504,0,0,6,8,6,0.5816247450522675,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9085,1,1,142.0,1,38,38,9,10,0.0051902352196302294,1,0,0,1,0,0,18,0,0,5,7,3,0.3514150870058838,0,0,5,9,5,0.45668852983733305,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9500,1,1,142.0,1,38,37,9,8,0.2730832129886455,1,0,0,1,0,1,19,0,0,7,10,6,0.403121283585082,0,0,8,8,7,0.47041778425655695,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,6,9500,1,1,126.0,1,12,37,5,9,-0.361400155411653,1,0,0,1,0,0,19,0,0,7,8,6,0.6406250798721989,0,0,8,10,7,0.6818483023125996,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,39,1,9003,1,19,133.1,1,37,37,9,4,0.9216662117978377,0,0,0,1,1,0,43,0,0,6,8,6,0.46344517959414633,0,0,6,14,5,0.36882130155430226,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
2,42,1,9070,1,1,170.0,1,37,25,0,4,1.5209005041758965,0,0,0,1,1,0,47,0,8,10,14,8,0.8253885556485334,0,5,7,7,5,0.6104561793326371,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,42,1,9147,1,1,130.0,1,34,34,99,99,-1.207377979945383,1,0,0,0,1,0,23,0,0,3,3,0,-2.1994239442345584,0,0,2,2,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9238,1,1,133.0,41,19,19,9,9,-0.5094462747050553,1,0,1,1,0,1,19,1,0,6,8,6,0.42035668244481444,0,0,6,7,6,0.4695025006286083,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,42,1,9500,1,1,122.0,1,3,3,2,2,-0.34730052500275727,1,0,0,1,0,0,20,0,0,8,11,6,0.38416234483937595,0,0,8,11,6,0.43586582730151086,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,171,1,1,138.0,1,1,3,4,4,1.450402352131419,1,0,0,1,0,1,19,0,6,12,12,12,0.6271814687616071,0,4,11,12,11,0.757816843432303,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9085,1,1,163.0,14,37,37,9,9,1.6830462538781956,1,0,0,1,0,0,19,1,0,6,13,6,1.1097726368341232,0,0,6,8,6,0.8218866973886797,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
